Country,Countrycode,Year,RegionA,RegionB,Cwbattledeaths_PRIO_UCDP,CWintensity_PRIO_UCDP,CWtype_PRIO_UCDP,OnesidedStatec_UCDP,OnesidedNonstate_UCDP,Ruleoflaw_WGI,MileduFromUS_USAID,Missing_RuleofLaw,Missing_MilitaryAid
Virgin Islands (U.S.),VIR,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.13915,0.0,0,1
Virgin Islands (U.S.),VIR,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.13486,0.0,0,1
Virgin Islands (U.S.),VIR,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.888062,0.0,0,1
Virgin Islands (U.S.),VIR,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.893025,0.0,0,1
West Bank and Gaza,WBG,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.085333,0.0,0,1
West Bank and Gaza,WBG,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
West Bank and Gaza,WBG,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.360776,0.0,0,1
West Bank and Gaza,WBG,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.30145,0.0,0,1
West Bank and Gaza,WBG,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.370917,0.0,0,1
West Bank and Gaza,WBG,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.459758,0.0,0,1
West Bank and Gaza,WBG,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.631843,0.0,0,1
West Bank and Gaza,WBG,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.844791,0.0,0,1
West Bank and Gaza,WBG,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.810496,0.0,0,1
"Yemen, Rep.",YEM,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.2404,0.1,0,0
"Yemen, Rep.",YEM,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
"Yemen, Rep.",YEM,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.31579,0.6,0,0
"Yemen, Rep.",YEM,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.15261,0.7,0,0
"Yemen, Rep.",YEM,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.09896,1.0,0,0
"Yemen, Rep.",YEM,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.12901,1.0,0,0
"Yemen, Rep.",YEM,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.02598,0.9,0,0
"Yemen, Rep.",YEM,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.93807,1.0,0,0
"Yemen, Rep.",YEM,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.93046,0.0,0,1
Zambia,ZMB,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.554558,0.2,0,0
Zambia,ZMB,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
Zambia,ZMB,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.488104,0.2,0,0
Zambia,ZMB,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.633266,0.3,0,0
Zambia,ZMB,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.582316,0.5,0,0
Zambia,ZMB,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.568663,0.2,0,0
Zambia,ZMB,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.631613,0.3,0,0
Zambia,ZMB,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.589678,0.3,0,0
Zambia,ZMB,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.498482,0.0,0,1
Zimbabwe,ZWE,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.25409,0.3,0,0
Zimbabwe,ZWE,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Zimbabwe,ZWE,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.47414,0.0,0,0
Zimbabwe,ZWE,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.66882,0.0,0,0
Zimbabwe,ZWE,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.67532,0.0,0,0
Zimbabwe,ZWE,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.64683,0.0,0,0
Zimbabwe,ZWE,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.59932,0.0,0,0
Zimbabwe,ZWE,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.71672,0.0,0,0
Zimbabwe,ZWE,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.81062,0.0,0,1
